state_name,state_code,assembly_no,ac_name,ac_type,candidate_name,sex,age,candidate_type,party,position,ac_total_candidates,total_electors,total_votes,total_valid_votes,vote_share_percentage,margin,margin_percentage,turnout_percentage
Jharkhand,20,3,Giridih,GEN,Tribhuwan Dayal,MALE,58.0,GEN,JD(U),7,13,234535.0,2050,149834,1.37,120,0.08,63.89
Jharkhand,20,3,Giridih,GEN,Govind Kumar Yadav,MALE,34.0,GEN,MCO,8,13,234535.0,1930,149834,1.29,271,0.18,63.89
Jharkhand,20,3,Giridih,GEN,Md Afak Naushad,MALE,32.0,GEN,NCP,9,13,234535.0,1659,149834,1.11,518,0.35,63.89
Jharkhand,20,3,Giridih,GEN,Rajesh Kumar Sinha,MALE,42.0,GEN,CPI(ML)(L),10,13,234535.0,1141,149834,0.76,154,0.1,63.89
Jharkhand,20,3,Giridih,GEN,Prem Kumar Sinha,MALE,45.0,GEN,IND,11,13,234535.0,987,149834,0.66,24,0.02,63.89
Jharkhand,20,3,Giridih,GEN,Shamsher Jangi,MALE,40.0,GEN,AIFB(S),12,13,234535.0,963,149834,0.64,120,0.08,63.89
Jharkhand,20,3,Giridih,GEN,Nitesh Kumar,MALE,31.0,GEN,SP,13,13,234535.0,843,149834,0.56,105,0.07,63.89
Jharkhand,20,3,Giridih,GEN,Dhaneshwar Mahto,MALE,29.0,GEN,pms,14,13,234535.0,738,149834,0.49,0,0.0,63.89
Jharkhand,20,3,Godda,GEN,Raghu Nandan Mandal,MALE,58.0,GEN,BJP,1,14,270793.0,87158,178916,48.71,34486,19.27,66.07
Jharkhand,20,3,Godda,GEN,Sanjay Prasad Yadav,MALE,42.0,GEN,RJD,2,14,270793.0,52672,178916,29.44,35343,19.75,66.07
Jharkhand,20,3,Godda,GEN,Rajesh Kumar Sah,MALE,46.0,GEN,JMM,3,14,270793.0,17329,178916,9.69,10335,5.78,66.07
Jharkhand,20,3,Godda,GEN,Sanjeev Anand,MALE,42.0,GEN,JVM,4,14,270793.0,6994,178916,3.91,4105,2.29,66.07
Jharkhand,20,3,Godda,GEN,Nota,,,GEN,NOTA,5,14,270793.0,2889,178916,1.61,211,0.12,66.07
Jharkhand,20,3,Godda,GEN,Bindeshwari Prasad Sah,MALE,67.0,GEN,IND,6,14,270793.0,2678,178916,1.5,1018,0.57,66.07
Jharkhand,20,3,Godda,GEN,Hasina Ansari,FEMALE,62.0,GEN,IND,7,14,270793.0,1660,178916,0.93,314,0.18,66.07
Jharkhand,20,3,Godda,GEN,Viveka Nand Mishra,MALE,39.0,GEN,BSP,8,14,270793.0,1346,178916,0.75,185,0.1,66.07
Jharkhand,20,3,Godda,GEN,Arbind Ramdas,MALE,62.0,GEN,IND,9,14,270793.0,1161,178916,0.65,11,0.01,66.07
Jharkhand,20,3,Godda,GEN,Manoj Kumar,MALE,39.0,GEN,CPI(ML)(L),10,14,270793.0,1150,178916,0.64,49,0.03,66.07
Jharkhand,20,3,Godda,GEN,Hem Kant Thakur,MALE,60.0,GEN,IND,11,14,270793.0,1101,178916,0.62,12,0.01,66.07
Jharkhand,20,3,Godda,GEN,Ramdev Ray,MALE,54.0,GEN,IND,12,14,270793.0,1089,178916,0.61,346,0.19,66.07
Jharkhand,20,3,Godda,GEN,Niranjan Prasad Yadav,MALE,38.0,GEN,IND,13,14,270793.0,743,178916,0.42,230,0.13,66.07
Jharkhand,20,3,Godda,GEN,Umesh Mahto,MALE,27.0,GEN,MCO,14,14,270793.0,513,178916,0.29,80,0.04,66.07
Jharkhand,20,3,Godda,GEN,Kirani Manjhi,MALE,36.0,GEN,BMUP,15,14,270793.0,433,178916,0.24,0,0.0,66.07
Jharkhand,20,3,Gomiya,GEN,Yogendra Prasad,MALE,46.0,GEN,JMM,1,14,254191.0,97799,177018,55.25,37514,21.19,69.64
Jharkhand,20,3,Gomiya,GEN,Madhav Lal Singh,MALE,62.0,GEN,BJP,2,14,254191.0,60285,177018,34.06,56457,31.89,69.64
Jharkhand,20,3,Gomiya,GEN,Vimal Kumar Jaiswal,MALE,49.0,GEN,INC,3,14,254191.0,3828,177018,2.16,1265,0.71,69.64
Jharkhand,20,3,Gomiya,GEN,Jageshwar Thakur,MALE,60.0,GEN,IND,4,14,254191.0,2563,177018,1.45,252,0.14,69.64
Jharkhand,20,3,Gomiya,GEN,Mahanand Kumar Mahto,MALE,48.0,GEN,IND,5,14,254191.0,2311,177018,1.31,130,0.07,69.64
Jharkhand,20,3,Gomiya,GEN,Nota,,,GEN,NOTA,6,14,254191.0,2181,177018,1.23,171,0.1,69.64
Jharkhand,20,3,Gomiya,GEN,Manoj Gupta,MALE,46.0,GEN,JVM,7,14,254191.0,2010,177018,1.14,705,0.4,69.64
Jharkhand,20,3,Gomiya,GEN,Ajay Ranjan,MALE,28.0,GEN,BSP,8,14,254191.0,1305,177018,0.74,303,0.17,69.64
Jharkhand,20,3,Gomiya,GEN,Lalu Kewat,MALE,49.0,GEN,IND,9,14,254191.0,1002,177018,0.57,130,0.07,69.64
Jharkhand,20,3,Gomiya,GEN,Chhotelal Rajwansh,MALE,39.0,GEN,IND,10,14,254191.0,872,177018,0.49,58,0.03,69.64
Jharkhand,20,3,Gomiya,GEN,Kamdeo Prasad,MALE,33.0,GEN,SP,11,14,254191.0,814,177018,0.46,20,0.01,69.64
Jharkhand,20,3,Gomiya,GEN,Shobha Devi,FEMALE,32.0,GEN,CPI(ML)(L),12,14,254191.0,794,177018,0.45,335,0.19,69.64
Jharkhand,20,3,Gomiya,GEN,Khudi Ram Mahto,MALE,48.0,GEN,IND,13,14,254191.0,459,177018,0.26,32,0.02,69.64
Jharkhand,20,3,Gomiya,GEN,Arvind Sinha,MALE,40.0,GEN,IND,14,14,254191.0,427,177018,0.24,59,0.03,69.64
Jharkhand,20,3,Gomiya,GEN,Mrinal Kanti Dev,MALE,67.0,GEN,HJP,15,14,254191.0,368,177018,0.21,0,0.0,69.64
Jharkhand,20,3,Gumla,ST,Shivshankar Oraon,MALE,49.0,ST,BJP,1,14,213739.0,50473,129793,38.89,4032,3.11,60.72
Jharkhand,20,3,Gumla,ST,Bhushan Tirkey,MALE,45.0,ST,JMM,2,14,213739.0,46441,129793,35.78,33594,25.88,60.72
Jharkhand,20,3,Gumla,ST,Binod Kispotta,MALE,55.0,ST,INC,3,14,213739.0,12847,129793,9.9,7616,5.87,60.72
Jharkhand,20,3,Gumla,ST,Sunil Kullu,MALE,30.0,ST,SP,4,14,213739.0,5231,129793,4.03,2660,2.05,60.72
Jharkhand,20,3,Gumla,ST,Binod Kerketta,MALE,32.0,ST,CPI,5,14,213739.0,2571,129793,1.98,45,0.03,60.72
Jharkhand,20,3,Gumla,ST,Handu Bhagat,MALE,50.0,ST,JKP,6,14,213739.0,2526,129793,1.95,773,0.6,60.72
Jharkhand,20,3,Gumla,ST,Nota,,,ST,NOTA,7,14,213739.0,1753,129793,1.35,260,0.2,60.72
Jharkhand,20,3,Gumla,ST,Dhaneshwar Toppo,MALE,44.0,ST,IND,8,14,213739.0,1493,129793,1.15,214,0.16,60.72
Jharkhand,20,3,Gumla,ST,Sunil Kerketta,MALE,50.0,ST,IND,9,14,213739.0,1279,129793,0.99,22,0.02,60.72
Jharkhand,20,3,Gumla,ST,Jayram Indwar,MALE,36.0,ST,BSP,10,14,213739.0,1257,129793,0.97,9,0.01,60.72
Jharkhand,20,3,Gumla,ST,Kacha Bhagat,MALE,63.0,ST,BMUP,11,14,213739.0,1248,129793,0.96,439,0.34,60.72
Jharkhand,20,3,Gumla,ST,Sushila Minj,FEMALE,58.0,ST,AITC,12,14,213739.0,809,129793,0.62,34,0.03,60.72
Jharkhand,20,3,Gumla,ST,Sudhi Ram Kisan,MALE,38.0,ST,IND,13,14,213739.0,775,129793,0.6,98,0.08,60.72
Jharkhand,20,3,Gumla,ST,Gulab Kujur,FEMALE,44.0,ST,ABJP,14,14,213739.0,677,129793,0.52,264,0.2,60.72
Jharkhand,20,3,Gumla,ST,Lalit Ekka,MALE,38.0,ST,SAP,15,14,213739.0,413,129793,0.32,0,0.0,60.72
Jharkhand,20,3,Hatia,GEN,Navin Jaiswal,MALE,42.0,GEN,JVM,1,29,380876.0,88228,218129,40.45,8018,3.68,57.27
Jharkhand,20,3,Hatia,GEN,Seema Sharma,FEMALE,47.0,GEN,BJP,2,29,380876.0,80210,218129,36.77,57649,26.43,57.27
Jharkhand,20,3,Hatia,GEN,Dr Jawed Ahmed,MALE,65.0,GEN,JMM,3,29,380876.0,22561,218129,10.34,15196,6.97,57.27
Jharkhand,20,3,Hatia,GEN,Subhash Munda,MALE,25.0,GEN,CPM,4,29,380876.0,7365,218129,3.38,680,0.31,57.27
Jharkhand,20,3,Hatia,GEN,Alok Kumar Dubey,MALE,45.0,GEN,INC,5,29,380876.0,6685,218129,3.06,4920,2.26,57.27
Jharkhand,20,3,Hatia,GEN,Vikas Chandra Sharma,MALE,35.0,GEN,CPIM,6,29,380876.0,1765,218129,0.81,546,0.25,57.27
Jharkhand,20,3,Hatia,GEN,Azam Ahmad,MALE,56.0,GEN,IND,7,29,380876.0,1219,218129,0.56,74,0.03,57.27
Jharkhand,20,3,Hatia,GEN,Nota,,,GEN,NOTA,8,29,380876.0,1145,218129,0.52,210,0.1,57.27
Jharkhand,20,3,Hatia,GEN,Shamim Ali,MALE,31.0,GEN,SP,9,29,380876.0,935,218129,0.43,189,0.09,57.27
Jharkhand,20,3,Hatia,GEN,Shiv Kumar Sahu,MALE,29.0,GEN,NSAM,10,29,380876.0,746,218129,0.34,10,0.0,57.27
Jharkhand,20,3,Hatia,GEN,Krishna Kumar Sharma,MALE,43.0,GEN,IND,11,29,380876.0,736,218129,0.34,37,0.02,57.27
Jharkhand,20,3,Hatia,GEN,Punam Singh,FEMALE,45.0,GEN,IND,12,29,380876.0,699,218129,0.32,31,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Vijay Shankar Nayak,MALE,47.0,GEN,AIFB(S),13,29,380876.0,668,218129,0.31,41,0.02,57.27
Jharkhand,20,3,Hatia,GEN,Aklima Khatoon,FEMALE,39.0,GEN,BSP,14,29,380876.0,627,218129,0.29,143,0.07,57.27
Jharkhand,20,3,Hatia,GEN,Priytam Kumar,MALE,28.0,GEN,IND,15,29,380876.0,484,218129,0.22,70,0.03,57.27
Jharkhand,20,3,Hatia,GEN,Balmiki Paswan,MALE,57.0,GEN,JVD,16,29,380876.0,414,218129,0.19,19,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Rajesh Kumar Sinha,MALE,33.0,GEN,IND,17,29,380876.0,395,218129,0.18,28,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Rajni Kant Choubey,MALE,61.0,GEN,HKIP,18,29,380876.0,367,218129,0.17,12,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Binay Kumar,MALE,50.0,GEN,SUCI,19,29,380876.0,355,218129,0.16,32,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Amrendra Kumar,MALE,55.0,GEN,JJKM,20,29,380876.0,323,218129,0.15,51,0.02,57.27
Jharkhand,20,3,Hatia,GEN,Sanjay Kumar Sahu,MALE,43.0,GEN,IND,21,29,380876.0,272,218129,0.12,12,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Sachidanand Pathak,MALE,46.0,GEN,IND,22,29,380876.0,260,218129,0.12,24,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Bharat Bhushan Mittal,MALE,46.0,GEN,IND,23,29,380876.0,236,218129,0.11,1,0.0,57.27
Jharkhand,20,3,Hatia,GEN,Sumitra Orain,FEMALE,47.0,GEN,IND,24,29,380876.0,235,218129,0.11,11,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Ram Prakash Baraik,MALE,45.0,GEN,SAP,25,29,380876.0,224,218129,0.1,4,0.0,57.27
Jharkhand,20,3,Hatia,GEN,Rajendra Prasad Sahu,MALE,58.0,GEN,SVKP,26,29,380876.0,220,218129,0.1,11,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Ainul Ansari,MALE,25.0,GEN,IND,27,29,380876.0,209,218129,0.1,16,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Basudev Prasad,MALE,65.0,GEN,IND,28,29,380876.0,193,218129,0.09,4,0.0,57.27
Jharkhand,20,3,Hatia,GEN,Mahabir Ram,MALE,39.0,GEN,IND,29,29,380876.0,189,218129,0.09,25,0.01,57.27
Jharkhand,20,3,Hatia,GEN,Mukesh Kumar,MALE,43.0,GEN,IND,30,29,380876.0,164,218129,0.08,0,0.0,57.27
Jharkhand,20,3,Hazaribagh,GEN,Manish Jaiswal,MALE,49.0,GEN,BJP,1,21,335843.0,89675,201708,44.46,27129,13.45,60.06
Jharkhand,20,3,Hazaribagh,GEN,Pradip Prasad,MALE,40.0,GEN,IND,2,21,335843.0,62546,201708,31.01,48256,23.92,60.06
Jharkhand,20,3,Hazaribagh,GEN,Razi Ahmad,MALE,46.0,GEN,CPI,3,21,335843.0,14290,201708,7.08,2762,1.37,60.06
Jharkhand,20,3,Hazaribagh,GEN,Jai Shankar Pathak,MALE,43.0,GEN,INC,4,21,335843.0,11528,201708,5.72,7342,3.64,60.06
Jharkhand,20,3,Hazaribagh,GEN,Bhuneshwar Prasad,MALE,39.0,GEN,JMM,5,21,335843.0,4186,201708,2.08,1494,0.74,60.06
Jharkhand,20,3,Hazaribagh,GEN,Irshad Bin Rahman,MALE,43.0,GEN,JVM,6,21,335843.0,2692,201708,1.33,334,0.17,60.06
Jharkhand,20,3,Hazaribagh,GEN,Nota,,,GEN,NOTA,7,21,335843.0,2358,201708,1.17,155,0.08,60.06
Jharkhand,20,3,Hazaribagh,GEN,Jayashri Ram,MALE,61.0,GEN,IND,8,21,335843.0,2203,201708,1.09,680,0.34,60.06
Jharkhand,20,3,Hazaribagh,GEN,Sarita Devi Rana,FEMALE,35.0,GEN,BaSaPa,9,21,335843.0,1523,201708,0.76,82,0.04,60.06
Jharkhand,20,3,Hazaribagh,GEN,Dr Avinash Kumar,MALE,37.0,GEN,IND,10,21,335843.0,1441,201708,0.71,429,0.21,60.06
Jharkhand,20,3,Hazaribagh,GEN,Rajendra Prasad,MALE,42.0,GEN,IND,11,21,335843.0,1012,201708,0.5,5,0.0,60.06
Jharkhand,20,3,Hazaribagh,GEN,Abdul Basit,MALE,37.0,GEN,IUML,12,21,335843.0,1007,201708,0.5,22,0.01,60.06
Jharkhand,20,3,Hazaribagh,GEN,Tulsi Mehta,MALE,31.0,GEN,SP,13,21,335843.0,985,201708,0.49,20,0.01,60.06
Jharkhand,20,3,Hazaribagh,GEN,Prayag Prasad,MALE,50.0,GEN,NCP,14,21,335843.0,965,201708,0.48,147,0.07,60.06
Jharkhand,20,3,Hazaribagh,GEN,Rameshwar Ram Kushwaha,MALE,45.0,GEN,AIFB(S),15,21,335843.0,818,201708,0.41,27,0.01,60.06
Jharkhand,20,3,Hazaribagh,GEN,Tetri Alias Sheela Devi,FEMALE,57.0,GEN,BSP,16,21,335843.0,791,201708,0.39,14,0.01,60.06
Jharkhand,20,3,Hazaribagh,GEN,Alam Khan,MALE,34.0,GEN,IND,17,21,335843.0,777,201708,0.39,64,0.03,60.06
Jharkhand,20,3,Hazaribagh,GEN,Dilip Gupta,MALE,44.0,GEN,IND,18,21,335843.0,713,201708,0.35,52,0.03,60.06
Jharkhand,20,3,Hazaribagh,GEN,Arjun Ravidas,MALE,52.0,GEN,IND,19,21,335843.0,661,201708,0.33,11,0.01,60.06
Jharkhand,20,3,Hazaribagh,GEN,Baijanath Prasad Verma,MALE,46.0,GEN,pms,20,21,335843.0,650,201708,0.32,199,0.1,60.06
Jharkhand,20,3,Hazaribagh,GEN,Deepak Kumar,MALE,37.0,GEN,IND,21,21,335843.0,451,201708,0.22,15,0.01,60.06
Jharkhand,20,3,Hazaribagh,GEN,Dwarika Kumar Das,MALE,52.0,GEN,IND,22,21,335843.0,436,201708,0.22,0,0.0,60.06
Jharkhand,20,3,Hussainabad,GEN,Kushwaha Shivpujan Mehta,MALE,39.0,GEN,BSP,1,13,248498.0,57275,154800,37.0,27752,17.93,62.29
Jharkhand,20,3,Hussainabad,GEN,Kamlesh Kr Singh,MALE,56.0,GEN,NCP,2,13,248498.0,29523,154800,19.07,4093,2.64,62.29
Jharkhand,20,3,Hussainabad,GEN,Kameshwar Prasad Kushwaha,MALE,49.0,GEN,BJP,3,13,248498.0,25430,154800,16.43,2540,1.64,62.29
Jharkhand,20,3,Hussainabad,GEN,Sanjay Kumar Singh Yadav,MALE,47.0,GEN,RJD,4,13,248498.0,22890,154800,14.79,15284,9.87,62.29
Jharkhand,20,3,Hussainabad,GEN,Dashrath Kumar Singh,MALE,56.0,GEN,JMM,5,13,248498.0,7606,154800,4.91,5189,3.35,62.29
Jharkhand,20,3,Hussainabad,GEN,Nota,,,GEN,NOTA,6,13,248498.0,2417,154800,1.56,323,0.21,62.29
Jharkhand,20,3,Hussainabad,GEN,Ravindra Kumar Singh,MALE,38.0,GEN,JVM,7,13,248498.0,2094,154800,1.35,598,0.39,62.29
Jharkhand,20,3,Hussainabad,GEN,Banshidhar Tiwari,MALE,27.0,GEN,IND,8,13,248498.0,1496,154800,0.97,238,0.15,62.29
Jharkhand,20,3,Hussainabad,GEN,Pradeep Kumar Singh,MALE,30.0,GEN,IND,9,13,248498.0,1258,154800,0.81,68,0.04,62.29
Jharkhand,20,3,Hussainabad,GEN,Umesh Saw,MALE,37.0,GEN,JD(U),10,13,248498.0,1190,154800,0.77,47,0.03,62.29
Jharkhand,20,3,Hussainabad,GEN,Ramchandra Mehta,MALE,46.0,GEN,SP,11,13,248498.0,1143,154800,0.74,100,0.06,62.29
Jharkhand,20,3,Hussainabad,GEN,Ramprawesh Singh,MALE,54.0,GEN,IND,12,13,248498.0,1043,154800,0.67,256,0.17,62.29
Jharkhand,20,3,Hussainabad,GEN,Naresh Kumar Paswan,MALE,34.0,GEN,IND,13,13,248498.0,787,154800,0.51,139,0.09,62.29
Jharkhand,20,3,Hussainabad,GEN,Manoj Kumar Sharma,MALE,37.0,GEN,NSAM,14,13,248498.0,648,154800,0.42,0,0.0,62.29
Jharkhand,20,3,Ichagarh,GEN,Sadhu Charan Mahato,MALE,41.0,GEN,BJP,1,24,222532.0,75634,177346,42.65,42250,23.82,79.69
Jharkhand,20,3,Ichagarh,GEN,Sabita Mahato,FEMALE,40.0,GEN,JMM,2,24,222532.0,33384,177346,18.82,4385,2.47,79.69
Jharkhand,20,3,Ichagarh,GEN,Arvind Kumar Singh,MALE,53.0,GEN,JVM,3,24,222532.0,28999,177346,16.35,16489,9.3,79.69
Jharkhand,20,3,Ichagarh,GEN,Hikim Chandra Mahato,MALE,56.0,GEN,INC,4,24,222532.0,12510,177346,7.05,8159,4.6,79.69
Jharkhand,20,3,Ichagarh,GEN,Sitaram Sonar,MALE,57.0,GEN,SP,5,24,222532.0,4351,177346,2.45,1119,0.63,79.69
Jharkhand,20,3,Ichagarh,GEN,Shailendra Kumar Maithy,MALE,61.0,GEN,JKP(N),6,24,222532.0,3232,177346,1.82,8,0.0,79.69
Jharkhand,20,3,Ichagarh,GEN,Ram Bilas Lohra,MALE,33.0,GEN,BSP,7,24,222532.0,3224,177346,1.82,449,0.25,79.69
Jharkhand,20,3,Ichagarh,GEN,Talat Mahmood,MALE,41.0,GEN,IND,8,24,222532.0,2775,177346,1.56,1052,0.59,79.69
Jharkhand,20,3,Ichagarh,GEN,Anand Gope,MALE,54.0,GEN,IND,9,24,222532.0,1723,177346,0.97,230,0.13,79.69
Jharkhand,20,3,Ichagarh,GEN,Debashish Roy,MALE,41.0,GEN,IND,10,24,222532.0,1493,177346,0.84,354,0.2,79.69
Jharkhand,20,3,Ichagarh,GEN,Chandan Kumar Gupta,MALE,26.0,GEN,IND,11,24,222532.0,1139,177346,0.64,73,0.04,79.69
Jharkhand,20,3,Ichagarh,GEN,Ashudev Mahato,MALE,37.0,GEN,SUCI,12,24,222532.0,1066,177346,0.6,66,0.04,79.69
Jharkhand,20,3,Ichagarh,GEN,Bhuwneshwari Mahato,FEMALE,37.0,GEN,IND,13,24,222532.0,1000,177346,0.56,46,0.03,79.69
Jharkhand,20,3,Ichagarh,GEN,Jagdish Chandra Mahato,MALE,25.0,GEN,IND,14,24,222532.0,954,177346,0.54,56,0.03,79.69
Jharkhand,20,3,Ichagarh,GEN,Bishwanath Kalindi,MALE,28.0,GEN,IND,15,24,222532.0,898,177346,0.51,63,0.04,79.69
Jharkhand,20,3,Ichagarh,GEN,Nota,,,GEN,NOTA,16,24,222532.0,835,177346,0.47,191,0.11,79.69
Jharkhand,20,3,Ichagarh,GEN,Rameshwar Mandal,MALE,37.0,GEN,AMB,17,24,222532.0,644,177346,0.36,10,0.01,79.69
Jharkhand,20,3,Ichagarh,GEN,Prem Kumar Singh,MALE,29.0,GEN,IND,18,24,222532.0,634,177346,0.36,62,0.03,79.69
Jharkhand,20,3,Ichagarh,GEN,Jagannath Mahato,MALE,57.0,GEN,AIFB(S),19,24,222532.0,572,177346,0.32,32,0.02,79.69
Jharkhand,20,3,Ichagarh,GEN,Rajesh Kumar,MALE,34.0,GEN,IND,20,24,222532.0,540,177346,0.3,80,0.05,79.69
Jharkhand,20,3,Ichagarh,GEN,Jai Nath Kumar,MALE,36.0,GEN,BSSPA,21,24,222532.0,460,177346,0.26,30,0.02,79.69
Jharkhand,20,3,Ichagarh,GEN,Nirmal Gope,MALE,69.0,GEN,AHNP,22,24,222532.0,430,177346,0.24,95,0.05,79.69
Jharkhand,20,3,Ichagarh,GEN,Sharban Mahato,MALE,37.0,GEN,IND,23,24,222532.0,335,177346,0.19,38,0.02,79.69
Jharkhand,20,3,Ichagarh,GEN,Santosh Kumar Singh,MALE,39.0,GEN,IND,24,24,222532.0,297,177346,0.17,80,0.05,79.69
Jharkhand,20,3,Ichagarh,GEN,Paravesh Kumar,MALE,31.0,GEN,IND,25,24,222532.0,217,177346,0.12,0,0.0,79.69
Jharkhand,20,3,Jaganathpur,ST,Geeta Kora,FEMALE,30.0,ST,JBSP,1,8,159777.0,48546,113318,42.84,24611,21.72,70.92
Jharkhand,20,3,Jaganathpur,ST,Mangal Singh Suren,MALE,26.0,ST,BJP,2,8,159777.0,23935,113318,21.12,4101,3.62,70.92
Jharkhand,20,3,Jaganathpur,ST,Mangal Singh Bobonga,MALE,51.0,ST,JMM,3,8,159777.0,19834,113318,17.5,12692,11.2,70.92
Jharkhand,20,3,Jaganathpur,ST,Sunny Sinku,MALE,43.0,ST,INC,4,8,159777.0,7142,113318,6.3,2223,1.96,70.92
Jharkhand,20,3,Jaganathpur,ST,Nota,,,ST,NOTA,5,8,159777.0,4919,113318,4.34,1951,1.72,70.92
Jharkhand,20,3,Jaganathpur,ST,Mansingh Tiriya,MALE,30.0,ST,IND,6,8,159777.0,2968,113318,2.62,548,0.48,70.92
Jharkhand,20,3,Jaganathpur,ST,Prashant Kumar Champiya,MALE,45.0,ST,JVM,7,8,159777.0,2420,113318,2.14,439,0.39,70.92
Jharkhand,20,3,Jaganathpur,ST,Roya Purti,MALE,61.0,ST,IND,8,8,159777.0,1981,113318,1.75,408,0.36,70.92
Jharkhand,20,3,Jaganathpur,ST,Shivnath Chattar,MALE,52.0,ST,BSP,9,8,159777.0,1573,113318,1.39,0,0.0,70.92
Jharkhand,20,3,Jama,ST,Sita Murmu Alias Sita Soren,FEMALE,40.0,ST,JMM,1,15,187170.0,53250,133778,39.8,2306,1.72,71.47
Jharkhand,20,3,Jama,ST,Suresh Murmu,MALE,42.0,ST,BJP,2,15,187170.0,50944,133778,38.08,41681,31.16,71.47
Jharkhand,20,3,Jama,ST,Sukh Lal Soren,MALE,39.0,ST,JVM,3,15,187170.0,9263,133778,6.92,5575,4.17,71.47
Jharkhand,20,3,Jama,ST,Bhola Nath Grihi,MALE,30.0,ST,IND,4,15,187170.0,3688,133778,2.76,1368,1.02,71.47
Jharkhand,20,3,Jama,ST,Marshal Marandi,MALE,42.0,ST,INC,5,15,187170.0,2320,133778,1.73,150,0.11,71.47
Jharkhand,20,3,Jama,ST,Bonel Kisku,MALE,44.0,ST,IND,6,15,187170.0,2170,133778,1.62,384,0.29,71.47
Jharkhand,20,3,Jama,ST,Nota,,,ST,NOTA,7,15,187170.0,1786,133778,1.34,149,0.11,71.47
Jharkhand,20,3,Jama,ST,Raska Soren,MALE,67.0,ST,IND,8,15,187170.0,1637,133778,1.22,33,0.02,71.47
Jharkhand,20,3,Jama,ST,Kanhai Dehri,MALE,49.0,ST,CPI,9,15,187170.0,1604,133778,1.2,80,0.06,71.47
Jharkhand,20,3,Jama,ST,Marshal Murmu,MALE,43.0,ST,IND,10,15,187170.0,1524,133778,1.14,277,0.21,71.47
Jharkhand,20,3,Jama,ST,Arjun Murmu,MALE,43.0,ST,BSP,11,15,187170.0,1247,133778,0.93,244,0.18,71.47
Jharkhand,20,3,Jama,ST,Shuklal Hansda,MALE,32.0,ST,IND,12,15,187170.0,1003,133778,0.75,49,0.04,71.47
Jharkhand,20,3,Jama,ST,Santosh Hansda,MALE,27.0,ST,IND,13,15,187170.0,954,133778,0.71,50,0.04,71.47
Jharkhand,20,3,Jama,ST,Parwati Hembram,FEMALE,53.0,ST,IND,14,15,187170.0,904,133778,0.68,83,0.06,71.47
Jharkhand,20,3,Jama,ST,Paneshal Tudu,MALE,36.0,ST,IND,15,15,187170.0,821,133778,0.61,158,0.12,71.47
Jharkhand,20,3,Jama,ST,Awliys Soren,MALE,42.0,ST,CPI(ML)(L),16,15,187170.0,663,133778,0.5,0,0.0,71.47
Jharkhand,20,3,Jamshedpur East,GEN,Raghubar Das,MALE,59.0,GEN,BJP,1,14,276309.0,103427,168237,61.48,70157,41.7,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Anand Bihari Dubey,MALE,47.0,GEN,INC,2,14,276309.0,33270,168237,19.78,12455,7.4,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Abhay Singh,MALE,44.0,GEN,JVM,3,14,276309.0,20815,168237,12.37,16828,10.0,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Kamaljeet Kaur Gill,FEMALE,49.0,GEN,JMM,4,14,276309.0,3987,168237,2.37,2313,1.37,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Nota,,,GEN,NOTA,5,14,276309.0,1674,168237,1.0,793,0.47,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Manjeet Singh,MALE,34.0,GEN,IND,6,14,276309.0,881,168237,0.52,190,0.11,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Bhagirath Ravidas,MALE,30.0,GEN,APoI,7,14,276309.0,691,168237,0.41,7,0.0,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Alpana Bose,FEMALE,41.0,GEN,RaJSP,8,14,276309.0,684,168237,0.41,64,0.04,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Ashish Namta,MALE,29.0,GEN,SP,9,14,276309.0,620,168237,0.37,16,0.01,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Rajesh Kr Sinha,MALE,34.0,GEN,IND,10,14,276309.0,604,168237,0.36,55,0.03,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Rajesh Kumar Jha,MALE,43.0,GEN,IND,11,14,276309.0,549,168237,0.33,140,0.08,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Gyan Sagar Prasad,MALE,54.0,GEN,IND,12,14,276309.0,409,168237,0.24,191,0.11,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Ranjeet Das,MALE,38.0,GEN,ABHM,13,14,276309.0,218,168237,0.13,9,0.01,60.89
Jharkhand,20,3,Jamshedpur East,GEN,Pushpa Boypai,FEMALE,34.0,GEN,AMB,14,14,276309.0,209,168237,0.12,10,0.01,60.89
